corp_code,corp_name,year,quarter,매출액,영업이익,순이익,영업현금흐름,수주잔고,수주잔고_증감
00633835,HJ중공업,2024,4Q,1885962000000.0,7252000000.0,5225000000.0,-86365000000.0,507566000000.0,49756000000.0
00633835,HJ중공업,2025,1Q,410066000000.0,5454000000.0,0.0,-102684000000.0,518746000000.0,11180000000.0
00633835,HJ중공업,2025,2Q,507777000000.0,5339000000.0,0.0,44184000000.0,618176000000.0,99430000000.0
00633835,HJ중공업,2025,3Q,452208000000.0,5794000000.0,0.0,83105000000.0,607326000000.0,-10850000000.0
01025644,강스템바이오텍,2024,1Q,2916002689.0,0.0,-4171803871.0,-5681229159.0,5182743932.0,0.0
01025644,강스템바이오텍,2024,2Q,2275530969.0,0.0,4816119293.0,-8055945250.0,6266685238.0,1083941306.0
01025644,강스템바이오텍,2024,3Q,783325741.0,0.0,0.0,-12351523341.0,6279010196.0,12324958.0
01011395,레몬,2025,3Q,1836640798.0,-2221527298.0,-2215132294.0,-5256968295.0,0.0,0.0
00475985,시너지이노베이션,2024,1Q,22737455369.0,5240821998.0,0.0,6163726912.0,0.0,0.0
00475985,시너지이노베이션,2024,2Q,22695249317.0,3209125080.0,0.0,7304002663.0,0.0,0.0
00475985,시너지이노베이션,2024,3Q,24217474762.0,4074302036.0,0.0,15921860984.0,0.0,0.0
00475985,시너지이노베이션,2024,4Q,90605209448.0,16109545847.0,18144059936.0,26474525193.0,0.0,0.0
00475985,시너지이노베이션,2025,1Q,27242106360.0,4788466775.0,0.0,642437251.0,0.0,0.0
00475985,시너지이노베이션,2025,2Q,27685126559.0,4693830022.0,0.0,1046343080.0,0.0,0.0
00475985,시너지이노베이션,2025,3Q,30365866883.0,6373629282.0,0.0,11591650307.0,0.0,0.0
00606664,케이엔더블유,2024,1Q,17863384846.0,810341984.0,1243177701.0,5238323065.0,0.0,0.0
00606664,케이엔더블유,2024,2Q,20282479564.0,-1062347646.0,-555426874.0,2387294700.0,0.0,0.0
00606664,케이엔더블유,2024,3Q,20190417324.0,366709180.0,-382976023.0,9239638571.0,0.0,0.0
00606664,케이엔더블유,2024,4Q,78463634109.0,3441506852.0,3441506852.0,6307349397.0,0.0,0.0
00606664,케이엔더블유,2025,1Q,19595505884.0,-1403941626.0,-1403941626.0,-3860320536.0,0.0,0.0
00606664,케이엔더블유,2025,2Q,20178420831.0,0.0,-2024690604.0,-599652711.0,0.0,0.0
00606664,케이엔더블유,2025,3Q,19896955300.0,0.0,-881877955.0,-2309107919.0,0.0,0.0
00585219,세원이앤씨,2024,1Q,21850371519.0,-5896103640.0,-7997835769.0,1385786030.0,16376501908.0,0.0
00585219,세원이앤씨,2024,2Q,68955740957.0,4238531441.0,5568466569.0,-1758817867.0,3106083110.0,-13270418798.0
00585219,세원이앤씨,2024,3Q,22013568705.0,-4682175958.0,-6999374250.0,-4807637821.0,1167625762.0,-1938457348.0
00585219,세원이앤씨,2024,4Q,141070220015.0,-13992151587.0,-48778121612.0,-5196705479.0,3700701180.0,2533075418.0
00585219,세원이앤씨,2025,1Q,23642846999.0,6154756937.0,7924098396.0,2031753253.0,2069996248.0,-1630704932.0
00585219,세원이앤씨,2025,2Q,14651360986.0,-2159265132.0,0.0,-6143116644.0,737413156.0,-1332583092.0
00585219,세원이앤씨,2025,3Q,8718319518.0,-4690498433.0,0.0,-6710501520.0,719686883.0,-17726273.0
00876643,캐프,2024,1Q,72420636026.0,5112126152.0,4401604506.0,395571042.0,0.0,0.0
00876643,캐프,2024,2Q,72695334661.0,5137787071.0,8284367065.0,12821533715.0,0.0,0.0
00876643,캐프,2024,3Q,83253179239.0,6661857271.0,4861843643.0,14966163295.0,0.0,0.0
00876643,캐프,2024,4Q,314860003676.0,19953699021.0,19077047786.0,26566834252.0,0.0,0.0
00876643,캐프,2025,1Q,72864569469.0,7221687512.0,5869615739.0,7224993085.0,0.0,0.0
00876643,캐프,2025,2Q,74455708872.0,4388747720.0,2791428571.0,3689498900.0,0.0,0.0
00876643,캐프,2025,3Q,65279117567.0,4277403953.0,4622736374.0,2225682764.0,0.0,0.0
01263022,BGF리테일,2024,1Q,1953820037832.0,32625992551.0,0.0,105857188520.0,0.0,0.0
01263022,BGF리테일,2024,2Q,2202880660591.0,76214866056.0,0.0,364597218953.0,0.0,0.0
01263022,BGF리테일,2024,3Q,2325582280004.0,91155803123.0,0.0,538605864488.0,0.0,0.0
01263022,BGF리테일,2024,4Q,8698757469111.0,251641247239.0,195217876198.0,768788316472.0,0.0,0.0
01263022,BGF리테일,2025,1Q,2016470142403.0,22625658073.0,0.0,63281209999.0,0.0,0.0
01263022,BGF리테일,2025,2Q,2290149968095.0,69423840540.0,0.0,310947683104.0,0.0,0.0
01263022,BGF리테일,2025,3Q,2462231428825.0,97630927160.0,0.0,647235002370.0,0.0,0.0
00219097,BGF,2024,1Q,118545089458.0,11321066936.0,0.0,17229559370.0,0.0,0.0
00219097,BGF,2024,2Q,113493930088.0,16526438982.0,0.0,35776663690.0,0.0,0.0
00219097,BGF,2024,3Q,110919127367.0,21095723365.0,0.0,46539328854.0,0.0,0.0
00219097,BGF,2024,4Q,434085472661.0,55229112297.0,94776625368.0,49187881771.0,0.0,0.0
00219097,BGF,2025,1Q,105946989429.0,5151855801.0,4504671087.0,1884109819.0,0.0,0.0
00219097,BGF,2025,2Q,123008851020.0,17312971297.0,14232960322.0,30106990607.0,0.0,0.0
00219097,BGF,2025,3Q,128454752428.0,26878180126.0,26082966647.0,37647578988.0,0.0,0.0
01179617,한국비엔씨,2024,1Q,17221318536.0,1133238357.0,2693072610.0,-423011119.0,0.0,0.0
01179617,한국비엔씨,2024,2Q,22717617081.0,4444302332.0,169042449.0,5148150844.0,0.0,0.0
01179617,한국비엔씨,2024,3Q,23508480707.0,3409994031.0,1774588372.0,11049150368.0,0.0,0.0
01179617,한국비엔씨,2024,4Q,89229997633.0,10705760232.0,13264986736.0,16696815052.0,0.0,0.0
01179617,한국비엔씨,2025,1Q,25420457565.0,3795444499.0,5089180385.0,3780510935.0,0.0,0.0
01179617,한국비엔씨,2025,2Q,24631230053.0,1593376754.0,280939602.0,6548195573.0,0.0,0.0
01179617,한국비엔씨,2025,3Q,22275944858.0,-1402818809.0,-365587227.0,4522931070.0,0.0,0.0
00161426,한미사이언스,2024,1Q,0.0,37303322942.0,31092306011.0,-535106594.0,29497083233.0,0.0
00161426,한미사이언스,2024,2Q,0.0,26488532301.0,-519992037.0,25198247645.0,29686955426.0,189872193.0
00161426,한미사이언스,2024,3Q,0.0,22434807077.0,17253322871.0,47298896917.0,29429262945.0,-257692481.0
00161426,한미사이언스,2024,4Q,0.0,98867912225.0,56693106363.0,82986394448.0,29369855683.0,-59407262.0
00161426,한미사이언스,2025,1Q,0.0,27066600134.0,24449889577.0,-1973058513.0,32124623319.0,2754767636.0
00161426,한미사이언스,2025,2Q,0.0,34612153908.0,28324627476.0,19172518171.0,32249009052.0,124385733.0
00161426,한미사이언스,2025,3Q,0.0,39301846394.0,31876259454.0,37542522398.0,31827057258.0,-421951794.0
01042429,넥써쓰,2024,1Q,0.0,-3742981444.0,-3568593762.0,-2600533808.0,0.0,0.0
01042429,넥써쓰,2024,2Q,0.0,-4047743995.0,-4481627511.0,-6054230335.0,0.0,0.0
01042429,넥써쓰,2024,3Q,0.0,1043677472.0,971774092.0,-8798713792.0,0.0,0.0
01042429,넥써쓰,2024,4Q,0.0,-8937199488.0,-8217215347.0,-11178805139.0,0.0,0.0
01042429,넥써쓰,2025,1Q,0.0,0.0,0.0,-11472868909.0,0.0,0.0
01042429,넥써쓰,2025,2Q,0.0,281198504.0,0.0,-5612355402.0,0.0,0.0
01042429,넥써쓰,2025,3Q,0.0,310657669.0,0.0,-3628169421.0,0.0,0.0
00814582,탑런토탈솔루션,2024,4Q,519654712241.0,26040170887.0,19887697794.0,34779203995.0,0.0,0.0
00814582,탑런토탈솔루션,2025,1Q,126822817842.0,1598938133.0,1872158420.0,9665747030.0,0.0,0.0
00814582,탑런토탈솔루션,2025,2Q,120982457630.0,-656986533.0,-563310438.0,-1481142863.0,0.0,0.0
00814582,탑런토탈솔루션,2025,3Q,148340882823.0,5763556273.0,5804298198.0,-2223892665.0,0.0,0.0
01760738,OCI,2024,1Q,540314471000.0,38832811000.0,0.0,62926238000.0,0.0,0.0
01760738,OCI,2024,2Q,566487673000.0,33554528000.0,0.0,76603172000.0,0.0,0.0
01760738,OCI,2024,3Q,588713975000.0,17718901000.0,0.0,111866332000.0,0.0,0.0
01760738,OCI,2024,4Q,2215285616000.0,110492797000.0,89669461000.0,163884877000.0,0.0,0.0
01760738,OCI,2025,1Q,538788090000.0,10245307000.0,0.0,-19501105000.0,0.0,0.0
01760738,OCI,2025,2Q,526975389000.0,-2272091000.0,0.0,36212466000.0,0.0,0.0
01760738,OCI,2025,3Q,476378142000.0,-10345900000.0,0.0,86196239000.0,0.0,0.0
00112457,대주산업,2024,1Q,26338252545.0,1606441868.0,1956906782.0,1671954989.0,0.0,0.0
00112457,대주산업,2024,2Q,26464131902.0,2540948598.0,1242689521.0,5464425808.0,0.0,0.0
00112457,대주산업,2024,3Q,24511375427.0,2345475050.0,2042541734.0,8064861118.0,0.0,0.0
00112457,대주산업,2024,4Q,128093497.0,10025103418.0,8315526894.0,11330064730.0,0.0,0.0
00112457,대주산업,2025,1Q,11746178.0,2575311463.0,2043871368.0,4216731529.0,0.0,0.0
00112457,대주산업,2025,2Q,38903014.0,2082666412.0,1864069454.0,7420941053.0,0.0,0.0
00112457,대주산업,2025,3Q,24003083203.0,2504166020.0,1873834008.0,10518333098.0,0.0,0.0
00362292,씨티씨바이오,2024,1Q,0.0,-1363499719.0,-284013407.0,-2596035757.0,0.0,0.0
00362292,씨티씨바이오,2024,2Q,34817399949.0,-354502005.0,-2254760445.0,-1319374417.0,0.0,0.0
00362292,씨티씨바이오,2024,3Q,35791974562.0,-3047522118.0,-3183538569.0,2089936255.0,0.0,0.0
00362292,씨티씨바이오,2024,4Q,144406933560.0,-3953111981.0,-5220439233.0,4496340746.0,0.0,0.0
00362292,씨티씨바이오,2025,1Q,34096917885.0,916455556.0,635150790.0,-3785126917.0,0.0,0.0
00362292,씨티씨바이오,2025,2Q,35419486115.0,2267814511.0,1194235491.0,3201773970.0,0.0,0.0
00362292,씨티씨바이오,2025,3Q,31798568871.0,1451999845.0,310403683.0,8843545179.0,0.0,0.0
00146427,한주에이알티,2024,1Q,1979465921.0,-1011242698.0,-2166938064.0,-279200132.0,0.0,0.0
00146427,한주에이알티,2024,2Q,2615892519.0,-1673577541.0,-330388000.0,1218522529.0,0.0,0.0
00146427,한주에이알티,2024,3Q,1048509717.0,-1845827189.0,-2515124028.0,-949754981.0,0.0,0.0
00146427,한주에이알티,2024,4Q,6503235812.0,-6507549393.0,-10011720046.0,-2161857976.0,0.0,0.0
00146427,한주에이알티,2025,1Q,1381563260.0,-2697744859.0,-3202767156.0,-679189040.0,0.0,0.0
00146427,한주에이알티,2025,2Q,1556655135.0,-1350068424.0,-2827469669.0,-763924086.0,0.0,0.0
00146427,한주에이알티,2025,3Q,1603692432.0,-1030400647.0,-1127650717.0,-1160956626.0,0.0,0.0
00942131,앤디포스,2024,1Q,11764113777.0,-1592614092.0,-1003787674.0,-207436837.0,0.0,0.0
00942131,앤디포스,2024,2Q,13793982752.0,-519986080.0,-8934895946.0,317950356.0,0.0,0.0
00942131,앤디포스,2024,3Q,11903844629.0,-302490084.0,-601295557.0,2363601647.0,0.0,0.0
00942131,앤디포스,2024,4Q,52450485422.0,1950936711.0,-29731345070.0,10431394853.0,0.0,0.0
00942131,앤디포스,2025,1Q,14849198311.0,2585240205.0,3885086733.0,684271502.0,0.0,0.0
00942131,앤디포스,2025,2Q,10820765135.0,-1090585831.0,-1279621377.0,7396824283.0,0.0,0.0
00942131,앤디포스,2025,3Q,13196891155.0,1741485263.0,3892558296.0,6931822690.0,0.0,0.0
00410739,푸른소나무,2024,1Q,345918946.0,-1724224359.0,-2105222800.0,-1382861536.0,0.0,0.0
00410739,푸른소나무,2024,2Q,732885171.0,0.0,0.0,-4774349073.0,0.0,0.0
00410739,푸른소나무,2024,3Q,952917230.0,1929033623.0,1768372894.0,-2638685810.0,0.0,0.0
00410739,푸른소나무,2024,4Q,3657484983.0,-1472276783.0,-7651743826.0,-3039518145.0,0.0,0.0
00410739,푸른소나무,2025,1Q,1450473170.0,-720921309.0,-866481050.0,-288608210.0,0.0,0.0
00410739,푸른소나무,2025,2Q,1566080530.0,-155385318.0,-4149840002.0,-141793799.0,0.0,0.0
00410739,푸른소나무,2025,3Q,1654867493.0,-104067851.0,-155054621.0,-24421574.0,0.0,0.0
00385363,빅텍,2024,2Q,13196039388.0,-349684341.0,-1170783220.0,10631126104.0,13780925904.0,13780925904.0
00385363,빅텍,2024,3Q,15489514696.0,156801497.0,1071657214.0,10322896543.0,12715871581.0,-1065054323.0
00385363,빅텍,2024,4Q,71488568458.0,1818525608.0,3819352513.0,11261592624.0,13034998112.0,319126531.0
00385363,빅텍,2025,1Q,14973628885.0,77684058.0,-471765659.0,1599764963.0,10111662844.0,-2923335268.0
00385363,빅텍,2025,2Q,14661043904.0,861143817.0,1231613668.0,-1059814434.0,18663426005.0,8551763161.0
00385363,빅텍,2025,3Q,24482751582.0,1425968437.0,374047738.0,-3826537050.0,15023118521.0,-3640307484.0
00119195,동화약품,2024,1Q,118885750294.0,6538005157.0,2925025396.0,14501627041.0,0.0,0.0
00119195,동화약품,2024,2Q,115162146532.0,4613224826.0,3122056844.0,5799827584.0,0.0,0.0
00119195,동화약품,2024,3Q,110193352389.0,-582474956.0,-2062766452.0,-2502776310.0,0.0,0.0
00119195,동화약품,2024,4Q,464874735245.0,13411192945.0,2146096510.0,-4003243920.0,0.0,0.0
00119195,동화약품,2025,1Q,125674434732.0,2269124391.0,0.0,2806438135.0,0.0,0.0
00119195,동화약품,2025,2Q,125024623356.0,614122813.0,0.0,7371846324.0,0.0,0.0
00119195,동화약품,2025,3Q,121998971337.0,1369908515.0,0.0,6001097821.0,0.0,0.0
00265421,인지디스플레,2024,1Q,178787143358.0,2418983848.0,2369056698.0,6344008666.0,0.0,0.0
00265421,인지디스플레,2024,2Q,178831786705.0,2781709986.0,857852684.0,14873497129.0,0.0,0.0
00265421,인지디스플레,2024,3Q,204622207363.0,3244913168.0,-1523171023.0,8264884823.0,0.0,0.0
00265421,인지디스플레,2024,4Q,732669239767.0,9668073956.0,-2666259916.0,39631926971.0,0.0,0.0
00265421,인지디스플레,2025,1Q,193001766141.0,6063500364.0,3485095098.0,6975914437.0,0.0,0.0
00265421,인지디스플레,2025,2Q,179024416296.0,5258066829.0,1533235087.0,1640809971.0,0.0,0.0
00265421,인지디스플레,2025,3Q,191244718243.0,5802312027.0,5120024047.0,38034520108.0,0.0,0.0
00914341,아이티켐,2025,2Q,19830389498.0,-724573747.0,-108493304.0,3508349449.0,0.0,0.0
00914341,아이티켐,2025,3Q,27156547376.0,-1205048276.0,-163008833.0,-5516428157.0,0.0,0.0
00106623,현대위아,2024,1Q,2141584000000.0,59753000000.0,0.0,218031000000.0,264383000000.0,0.0
00106623,현대위아,2024,2Q,0.0,69238000000.0,0.0,410913000000.0,205662000000.0,-58721000000.0
00106623,현대위아,2024,3Q,2101160000000.0,52915000000.0,0.0,513684000000.0,203893000000.0,-1769000000.0
00106623,현대위아,2024,4Q,8180886000000.0,218810000000.0,129472000000.0,591988000000.0,249948000000.0,46055000000.0
00106623,현대위아,2025,1Q,2061791000000.0,48548000000.0,101304000000.0,-1046000000.0,222766000000.0,-27182000000.0
00106623,현대위아,2025,2Q,2178558000000.0,56331000000.0,17505000000.0,172365000000.0,277917000000.0,55151000000.0
00106623,현대위아,2025,3Q,2151875000000.0,51848000000.0,25603000000.0,190535000000.0,302535000000.0,24618000000.0
00172228,엔케이,2024,1Q,25528820100.0,-15738946.0,2179447385.0,271177969.0,0.0,0.0
00172228,엔케이,2024,2Q,25567911013.0,-2030702064.0,-4127308232.0,-6275847463.0,0.0,0.0
00172228,엔케이,2024,3Q,23853753616.0,-1337653182.0,-2704406880.0,-8334142635.0,0.0,0.0
00172228,엔케이,2024,4Q,110936560917.0,-4824856791.0,-2244995396.0,-8677794005.0,2639772482.0,2639772482.0
00172228,엔케이,2025,1Q,23944611972.0,-962279412.0,-356403351.0,-11926441234.0,1069232157.0,-1570540325.0
00172228,엔케이,2025,2Q,28559281454.0,340238473.0,-1677035358.0,-10765748563.0,519913853.0,-549318304.0
00172228,엔케이,2025,3Q,28555643227.0,-5022387534.0,-2861511131.0,-9994288221.0,2981732036.0,2461818183.0
00363510,제이케이시냅스,2024,1Q,19171794911.0,-6090872727.0,0.0,-3132761124.0,0.0,0.0
00363510,제이케이시냅스,2024,2Q,18153274447.0,-5329792017.0,0.0,-5781152775.0,0.0,0.0
00363510,제이케이시냅스,2024,3Q,19744063907.0,-4867163995.0,0.0,-8361245922.0,0.0,0.0
00363510,제이케이시냅스,2024,4Q,48851434588.0,-11016197602.0,0.0,-11077844037.0,0.0,0.0
00363510,제이케이시냅스,2025,1Q,11402845099.0,-1643225734.0,0.0,-4063618712.0,0.0,0.0
00363510,제이케이시냅스,2025,2Q,8561863144.0,-2754556090.0,0.0,-4748950032.0,0.0,0.0
00363510,제이케이시냅스,2025,3Q,19978907616.0,-2334146792.0,0.0,-6433615003.0,0.0,0.0
00416414,넥스턴앤롤코리아,2024,1Q,6419752185.0,-1027433741.0,742083060.0,649515835.0,0.0,0.0
00416414,넥스턴앤롤코리아,2024,2Q,7702335512.0,55359346.0,-3711458264.0,-1992300609.0,0.0,0.0
00416414,넥스턴앤롤코리아,2024,3Q,9892650588.0,466580363.0,1223668234.0,-1835008813.0,0.0,0.0
00416414,넥스턴앤롤코리아,2024,4Q,31640413075.0,-1245982417.0,-13004514136.0,-1143009975.0,0.0,0.0
00416414,넥스턴앤롤코리아,2025,1Q,6392160987.0,-652953307.0,-1480371038.0,545248567.0,0.0,0.0
00416414,넥스턴앤롤코리아,2025,2Q,13958901199.0,1119075358.0,12367796158.0,2927517222.0,0.0,0.0
00416414,넥스턴앤롤코리아,2025,3Q,28357534973.0,3853438175.0,4637166641.0,7441244177.0,0.0,0.0
00659161,싸이맥스,2024,1Q,43017529324.0,4088170949.0,4987450001.0,3553581353.0,0.0,0.0
00659161,싸이맥스,2024,2Q,38621840017.0,5636344005.0,3623212253.0,11885113901.0,0.0,0.0
00659161,싸이맥스,2024,3Q,38465255208.0,6054068392.0,-5115586673.0,15762735130.0,0.0,0.0
00659161,싸이맥스,2024,4Q,165058416302.0,23405364176.0,15412505405.0,12291708777.0,0.0,0.0
00659161,싸이맥스,2025,1Q,45817748440.0,7393307692.0,5557553142.0,674463810.0,0.0,0.0
00659161,싸이맥스,2025,2Q,48303379665.0,7411647717.0,5605735028.0,15986492295.0,0.0,0.0
00659161,싸이맥스,2025,3Q,41194582882.0,6195320495.0,4212011700.0,24719945305.0,0.0,0.0
00103510,인지컨트롤스,2024,1Q,156458483516.0,6663603995.0,4711942535.0,-2404270485.0,0.0,0.0
00103510,인지컨트롤스,2024,2Q,167929506576.0,14342925786.0,13080170384.0,9868136947.0,0.0,0.0
00103510,인지컨트롤스,2024,3Q,160971718391.0,10678039419.0,643161477.0,9886772680.0,0.0,0.0
00103510,인지컨트롤스,2024,4Q,649271485609.0,26396954290.0,9127465681.0,29993679073.0,0.0,0.0
00103510,인지컨트롤스,2025,1Q,181308545119.0,9743345336.0,12827414323.0,37547800727.0,0.0,0.0
00103510,인지컨트롤스,2025,2Q,175701454598.0,12044698712.0,1680440498.0,29251800937.0,0.0,0.0
00103510,인지컨트롤스,2025,3Q,181954689363.0,12440921382.0,12265782000.0,41616592376.0,0.0,0.0
01428948,오아,2025,2Q,25527730586.0,2546749921.0,4035847793.0,2810788115.0,360866161.0,360866161.0
01428948,오아,2025,3Q,27336684902.0,1930394386.0,-772469384.0,7768518094.0,274073947.0,-86792214.0
01117246,EMB,2024,4Q,0.0,606849641.0,2519407178.0,-2495953906.0,0.0,0.0
01466373,알트,2025,3Q,18600270131.0,595764458.0,-824962197.0,3208039753.0,0.0,0.0
00677486,그린광학,2025,3Q,11593483088.0,912887767.0,853744138.0,2703652262.0,6883181094.0,6883181094.0
00204642,티비씨,2024,1Q,9457972210.0,-188229591.0,484804640.0,1392789702.0,0.0,0.0
00204642,티비씨,2024,2Q,8540791214.0,12994345.0,806946979.0,3906394969.0,0.0,0.0
00204642,티비씨,2024,3Q,8364206090.0,322168980.0,847152517.0,5254157110.0,0.0,0.0
00204642,티비씨,2024,4Q,40284018896.0,1456314716.0,3802312247.0,10600621174.0,0.0,0.0
00204642,티비씨,2025,1Q,9674656072.0,189047449.0,811299384.0,8622759978.0,0.0,0.0
00204642,티비씨,2025,2Q,9885080851.0,2238742.0,685474401.0,3251201477.0,0.0,0.0
00204642,티비씨,2025,3Q,9626049630.0,151103438.0,729291597.0,5197238143.0,0.0,0.0
00288495,HC홈센타,2024,1Q,89831505958.0,3310118724.0,3152414269.0,11246807725.0,0.0,0.0
00288495,HC홈센타,2024,2Q,103649098261.0,6999765048.0,9393658034.0,13510249410.0,0.0,0.0
00288495,HC홈센타,2024,3Q,87102853917.0,1591144856.0,-754259711.0,-4812044697.0,0.0,0.0
00288495,HC홈센타,2024,4Q,369039055143.0,12312167768.0,5798177352.0,1174212957.0,0.0,0.0
00288495,HC홈센타,2025,1Q,69167610802.0,-4975726528.0,938605085.0,1014902405.0,415926400.0,415926400.0
00288495,HC홈센타,2025,2Q,74574970111.0,-3009626287.0,3662131158.0,16363808552.0,3953759461.0,3537833061.0
00288495,HC홈센타,2025,3Q,72904459027.0,-5190689070.0,-5921829098.0,16291806074.0,4189796360.0,236036899.0
00568461,HC보광산업,2024,1Q,15272332060.0,1926486602.0,2047101123.0,5970523993.0,0.0,0.0
00568461,HC보광산업,2024,2Q,19939200593.0,3997110283.0,5651278126.0,8554142707.0,0.0,0.0
00568461,HC보광산업,2024,3Q,13819427965.0,1568174474.0,-609825005.0,15997537429.0,0.0,0.0
00568461,HC보광산업,2024,4Q,63877146203.0,8863028851.0,5238946053.0,15076915837.0,0.0,0.0
00568461,HC보광산업,2025,1Q,8240886299.0,-1683067103.0,-1835936226.0,5046652329.0,0.0,0.0
00568461,HC보광산업,2025,2Q,10187656678.0,1811600.0,293654846.0,7019049229.0,0.0,0.0
00568461,HC보광산업,2025,3Q,9029032027.0,-478445410.0,14813531.0,7830965805.0,0.0,0.0
00938688,SBI핀테크솔루션즈,2024,1Q,1369952000.0,86048000.0,34070000.0,-4938700000.0,0.0,0.0
00938688,SBI핀테크솔루션즈,2024,2Q,1268437000.0,-30249000.0,-100284000.0,-3963745000.0,0.0,0.0
00938688,SBI핀테크솔루션즈,2024,3Q,1179103000.0,-109710000.0,-57078000.0,180747000.0,0.0,0.0
00938688,SBI핀테크솔루션즈,2024,4Q,5692133000.0,-13505000.0,8348000.0,18881837000.0,0.0,0.0
00938688,SBI핀테크솔루션즈,2025,1Q,1223975000.0,-56858000.0,-103693000.0,-1751689000.0,0.0,0.0
00938688,SBI핀테크솔루션즈,2025,2Q,1140715000.0,19281000.0,11647000.0,-1644807000.0,0.0,0.0
00104810,소노스퀘어,2024,1Q,28467688526.0,-1347944896.0,-985428825.0,4777889266.0,0.0,0.0
00104810,소노스퀘어,2024,2Q,34984978274.0,495429733.0,2172851677.0,6050827441.0,0.0,0.0
00104810,소노스퀘어,2024,3Q,3.6975890328e+16,1058469818000000.0,374241407000000.0,1.0097518561e+16,0.0,0.0
00104810,소노스퀘어,2024,4Q,133458255008.0,656024469.0,-10357675586.0,11558160982.0,0.0,0.0
00104810,소노스퀘어,2025,1Q,29973840583.0,-1180843942.0,-1605165825.0,-1014910734.0,0.0,0.0
00104810,소노스퀘어,2025,2Q,45789973580.0,1286447812.0,947148813.0,-1280947726.0,0.0,0.0
00104810,소노스퀘어,2025,3Q,49149300802.0,1753028458.0,452003287.0,-5658484237.0,0.0,0.0
00125974,삼부토건,2024,1Q,116371241226.0,-13578703464.0,-16126892417.0,25227541834.0,0.0,0.0
00125974,삼부토건,2024,2Q,88150172124.0,-27392867283.0,-35425538231.0,26967540091.0,0.0,0.0
00125974,삼부토건,2024,3Q,64324605691.0,-26803902192.0,-31458962908.0,-7437170939.0,0.0,0.0
00125974,삼부토건,2024,4Q,462425746422.0,-112577744269.0,-127766951618.0,93192972837.0,0.0,0.0
00125974,삼부토건,2025,1Q,4949792774.0,-29387752639.0,-29657478798.0,9623025241.0,0.0,0.0
00125974,삼부토건,2025,2Q,41607036496.0,-30245316509.0,-48950067529.0,14225993330.0,0.0,0.0
00125974,삼부토건,2025,3Q,39121721906.0,14856605279.0,17939355994.0,14716085645.0,0.0,0.0
00201432,비츠로시스,2024,1Q,7391615749.0,-750944714.0,-1224253761.0,-765143128.0,0.0,0.0
00201432,비츠로시스,2024,2Q,4557813620.0,-2092615810.0,-3328218759.0,-2915444874.0,0.0,0.0
00201432,비츠로시스,2024,3Q,6980941900.0,-759628606.0,-627432848.0,-3790053880.0,0.0,0.0
00201432,비츠로시스,2024,4Q,25652898941.0,-6143381048.0,-10292890167.0,-2563331651.0,0.0,0.0
00201432,비츠로시스,2025,1Q,9192046352.0,53843529.0,-17534856.0,-1939800207.0,0.0,0.0
00201432,비츠로시스,2025,2Q,10044799505.0,-593282084.0,4561453842.0,-1980303303.0,0.0,0.0
00201432,비츠로시스,2025,3Q,10715749542.0,314990565.0,-177405281.0,469305077.0,0.0,0.0
00375931,인선이엔티,2024,1Q,49540137344.0,4834770677.0,2409548853.0,4150115380.0,0.0,0.0
00375931,인선이엔티,2024,2Q,54129359006.0,4765079235.0,3440639158.0,13674155548.0,0.0,0.0
00375931,인선이엔티,2024,3Q,50276841355.0,5330970601.0,2715581316.0,21332563409.0,0.0,0.0
00375931,인선이엔티,2024,4Q,208849594963.0,23179868587.0,-18855881025.0,31505737065.0,0.0,0.0
00375931,인선이엔티,2025,1Q,43368718702.0,3206850271.0,-2130620745.0,6505216124.0,0.0,0.0
00375931,인선이엔티,2025,2Q,50362342952.0,3742838933.0,-2232082161.0,17072194963.0,0.0,0.0
00375931,인선이엔티,2025,3Q,46218373938.0,5379523421.0,-1197847531.0,18873428100.0,0.0,0.0
00885906,에이치와이티씨,2024,1Q,7739183586.0,187462740.0,944437820.0,5494474368.0,0.0,0.0
00885906,에이치와이티씨,2024,2Q,8762481621.0,327800744.0,777470698.0,3869682542.0,0.0,0.0
00885906,에이치와이티씨,2024,3Q,6306477589.0,-353695345.0,57177762.0,7062063958.0,0.0,0.0
00885906,에이치와이티씨,2024,4Q,32321393845.0,423595579.0,2606689959.0,6542731708.0,0.0,0.0
00885906,에이치와이티씨,2025,1Q,6590897942.0,-397605258.0,193596781.0,1478917920.0,0.0,0.0
00885906,에이치와이티씨,2025,2Q,6143440949.0,-2223581229.0,-1981334694.0,1576380429.0,0.0,0.0
00885906,에이치와이티씨,2025,3Q,8184655844.0,-582866181.0,1412460753.0,1758009271.0,0.0,0.0
01397903,엔젠바이오,2024,1Q,873507962.0,-3030223844.0,-3198367076.0,-2082018941.0,34280622.0,0.0
01397903,엔젠바이오,2024,2Q,2029399864.0,-4451919171.0,-2851037131.0,-6199729747.0,66359123.0,32078501.0
01397903,엔젠바이오,2024,3Q,2071409546.0,-4113178083.0,-4632995375.0,-11685637870.0,51938466.0,-14420657.0
01397903,엔젠바이오,2024,4Q,5690860231.0,-16075215174.0,-13942247606.0,-12430615897.0,73014270.0,21075804.0
01397903,엔젠바이오,2025,1Q,2035710405.0,-2858706158.0,-3027871086.0,-2271374793.0,47929409.0,-25084861.0
